minutes,qt
0.0,0.0
0.05433333333333333,0.05229932012269574
0.10868333333333333,0.10461468298162543
0.16328333333333334,0.15717068688406446
0.21761666666666668,0.20947000700676022
0.27196666666666663,0.26178536986568984
0.3263,0.3140846899883856
0.38089999999999996,0.3666406938908246
0.43523333333333336,0.41894001401352043
0.4895833333333333,0.47125537687245006
0.5439166666666666,0.5235546969951458
0.5985166666666667,0.5761107008975849
0.6528666666666666,0.6284260637565144
0.7071999999999999,0.6807253838792102
0.7612833333333333,0.7327840629583966
0.8156166666666667,0.7850833830810924
0.8702166666666666,0.8376393869835315
0.9245666666666666,0.8899547498424611
0.9788999999999999,0.9422540699651567
1.0334999999999999,0.9948100738675958
1.0881,1.047366077770035
1.1421833333333333,1.0994247568492213
1.1965166666666667,1.151724076971917
1.2511166666666667,1.2042800808743561
1.3054666666666668,1.256595443733286
1.3598000000000001,1.3088947638559816
1.4143999999999999,1.3614507677584204
1.4687333333333332,1.4137500878811162
1.5230833333333333,1.4660654507400461
1.5776833333333333,1.518621454642485
1.6322833333333335,1.5711774585449243
1.6863666666666668,1.6232361376241107
1.7401833333333334,1.6750381329235537
1.7955666666666665,1.7283481454289884
1.8506833333333332,1.7814014741546802
1.9058,1.8344548028803718
1.9609166666666666,1.8875081316060636
2.01605,1.9405775030679888
2.0711666666666666,1.9936308317936806
2.1262833333333337,2.046684160519373
2.1813999999999996,2.0997374892450638
2.2367833333333333,2.153047501750499
2.2919,2.206100830476191
2.3470166666666668,2.2591541592018825
2.4024,2.3124641717073176
2.4575166666666663,2.3655175004330085
2.5129,2.418827512938444
2.568016666666667,2.471880841664136
2.6231500000000003,2.5249502131260613
2.6782666666666666,2.5780035418517526
2.7333833333333333,2.6310568705774444
2.7885,2.684110199303136
2.843616666666667,2.737163528028828
2.89875,2.790232899490754
2.9541166666666667,2.8435268692599545
3.0095,2.8968368817653896
3.0646166666666668,2.9498902104910814
3.1197500000000002,3.002959581953007
3.174866666666667,3.0560129106786986
3.2299833333333337,3.1090662394043904
3.285366666666667,3.1623762519098255
3.3404833333333332,3.2154295806355164
3.3956,3.268482909361208
3.4507166666666667,3.3215362380869
3.50585,3.374605609548826
3.5612166666666667,3.4278995793180265
3.6163499999999997,3.480968950779952
3.6714666666666664,3.5340222795056437
3.726583333333333,3.5870756082313355
3.7817000000000003,3.6401289369570273
3.8368166666666665,3.6931822656827187
3.8922000000000003,3.746492278188154
3.9473333333333334,3.7995616496500793
4.0024500000000005,3.8526149783757715
4.057566666666667,3.905668307101463
4.112683333333333,3.9587216358271538
4.1678,4.0117749645528455
4.222933333333333,4.0648443360147715
4.2780499999999995,4.117897664740463
4.333433333333333,4.1712076772458975
4.3885499999999995,4.22426100597159
4.443666666666667,4.277314334697282
4.498783333333334,4.330367663422974
4.5539000000000005,4.3834209921486655
4.6090333333333335,4.436490363610591
4.66415,4.489543692336283
4.719266666666667,4.542597021061974
4.77465,4.595907033567409
4.829766666666667,4.648960362293101
4.884883333333334,4.702013691018792
4.9399999999999995,4.755067019744484
4.9951333333333325,4.808136391206409
5.05025,4.861189719932101
5.105366666666667,4.914243048657792
5.1604833333333335,4.967296377383485
5.215866666666667,5.02060638988892
5.270983333333334,5.0736597186146115
5.326099999999999,5.126713047340302
5.381233333333333,5.179782418802228
5.43635,5.23283574752792
5.491466666666668,5.285889076253612
5.546583333333333,5.338942404979303
5.601699999999999,5.391995733704994
5.6570833333333335,5.445305746210431
5.712199999999999,5.498359074936121
5.767333333333334,5.551428446398048
5.82245,5.604481775123738
5.877833333333333,5.657791787629174
5.93295,5.710845116354866
5.988066666666667,5.763898445080557
6.043183333333333,5.816951773806248
6.098316666666666,5.870021145268174
6.153433333333333,5.923074473993866
6.208550000000001,5.976127802719558
6.263933333333333,6.029437815224993
6.319050000000001,6.082491143950684
6.3741666666666665,6.135544472676376
6.429550000000001,6.188854485181812
6.484666666666667,6.241907813907503
6.539783333333332,6.294961142633193
6.595166666666667,6.3482711551386295
6.650283333333333,6.40132448386432
6.705416666666666,6.454393855326246
6.760533333333332,6.507447184051936
6.815650000000001,6.56050051277763
6.871033333333332,6.613810525283064
6.926416666666666,6.667120537788499
6.981533333333333,6.720173866514191
7.03665,6.773227195239882
7.092033333333333,6.826537207745318
7.14715,6.87959053647101
7.202266666666666,6.932643865196701
7.25765,6.985953877702135
7.312766666666666,7.039007206427827
7.367883333333334,7.092060535153521
7.423016666666666,7.145129906615445
7.478133333333334,7.198183235341137
7.53325,7.251236564066828
7.5883666666666665,7.30428989279252
7.643483333333334,7.357343221518212
7.698866666666666,7.410653234023645
7.7540000000000004,7.463722605485572
7.809116666666666,7.516775934211264
7.864233333333334,7.569829262936956
7.91935,7.622882591662647
7.974733333333334,7.676192604168083
8.02985,7.7292459328937735
8.084966666666666,7.782299261619466
8.1401,7.835368633081391
8.195216666666667,7.888421961807083
8.250333333333334,7.941475290532774
8.305716666666667,7.99478530303821
8.360833333333334,8.047838631763902
8.41595,8.100891960489594
8.471066666666667,8.153945289215285
8.5262,8.207014660677208
8.581316666666668,8.260067989402902
8.636433333333335,8.313121318128594
8.691550000000001,8.366174646854287
8.746933333333335,8.419484659359721
8.802050000000001,8.472537988085412
8.857166666666666,8.525591316811102
8.912033333333333,8.578404004493285
8.96715,8.631457333218977
9.022533333333334,8.684767345724412
9.07765,8.737820674450104
9.132766666666667,8.790874003175796
9.1879,8.843943374637721
9.243016666666668,8.896996703363413
9.298133333333334,8.950050032089106
9.353250000000001,9.003103360814798
9.408366666666666,9.056156689540487
9.463750000000001,9.109466702045923
9.518866666666666,9.162520030771613
9.574000000000002,9.215589402233542
9.629116666666667,9.26864273095923
9.684233333333333,9.321696059684923
9.73935,9.374749388410615
9.794483333333334,9.42781875987254
9.8496,9.480872088598232
9.904983333333332,9.534182101103665
9.9601,9.58723542982936
10.015216666666667,9.640288758555052
10.070333333333334,9.693342087280744
10.125449999999999,9.746395416006433
10.180583333333335,9.799464787468361
10.2357,9.85251811619405
10.290816666666668,9.905571444919744
10.3462,9.958881457425177
10.401316666666668,10.01193478615087
10.456433333333333,10.064988114876561
10.511816666666668,10.118298127381998
10.566933333333333,10.171351456107686
10.62205,10.224404784833379
10.677183333333334,10.277474156295305
10.7323,10.330527485020998
10.787416666666667,10.38358081374669
10.842533333333334,10.43663414247238
10.897916666666667,10.489944154977815
10.953033333333334,10.542997483703507
11.008149999999999,10.596050812429196
11.063283333333334,10.649120183891124
11.118649999999999,10.702414153660323
11.173783333333335,10.755483525122251
11.2289,10.80853685384794
11.284016666666668,10.861590182573636
11.339133333333335,10.914643511299326
11.394516666666668,10.967953523804761
11.449899999999998,11.021263536310194
11.505016666666668,11.074316865035886
11.560133333333335,11.127370193761578
11.615266666666667,11.180439565223503
11.670383333333335,11.233492893949197
11.7255,11.286546222674886
11.780616666666667,11.339599551400578
11.835733333333332,11.392652880126269
11.891116666666667,11.445962892631707
11.946233333333332,11.499016221357397
12.001366666666666,11.55208559281932
12.05648333333333,11.605138921545013
12.111600000000001,11.658192250270707
12.166716666666668,11.7112455789964
12.221833333333333,11.764298907722088
12.276966666666668,11.817368279184016
12.332333333333334,11.870662248953217
12.387466666666667,11.923731620415142
12.442583333333333,11.976784949140832
12.4977,12.029838277866524
12.552816666666667,12.082891606592217
12.607933333333335,12.13594493531791
12.663066666666667,12.189014306779836
12.718183333333334,12.242067635505528
12.773566666666666,12.295377648010959
12.828683333333334,12.348430976736653
12.8838,12.401484305462345
12.938916666666668,12.454537634188036
12.994033333333332,12.507590962913726
13.049166666666668,12.560660334375655
13.104283333333333,12.613713663101345
13.1594,12.666766991827036
13.214783333333333,12.72007700433247
13.2699,12.773130333058162
13.325016666666668,12.826183661783856
13.380133333333333,12.879236990509547
13.435266666666669,12.932306361971474
13.490383333333334,12.985359690697164
13.5455,13.038413019422856
13.600616666666665,13.091466348148547
13.656,13.144776360653982
13.711116666666666,13.197829689379672
13.766250000000001,13.2508990608416
13.821366666666666,13.303952389567291
13.876483333333333,13.357005718292982
13.931600000000001,13.410059047018674
13.986716666666666,13.463112375744366
14.041850000000002,13.516181747206293
14.097216666666668,13.569475716975495
14.152350000000002,13.62254508843742
14.207466666666667,13.67559841716311
14.262850000000002,13.728908429668547
14.317966666666667,13.781961758394237
14.373083333333334,13.835015087119928
14.428466666666669,13.888325099625366
14.483583333333334,13.941378428351054
14.5387,13.994431757076747
14.593816666666665,14.047485085802435
14.648950000000001,14.100554457264366
14.704066666666666,14.153607785990054
14.759183333333334,14.206661114715748
14.814300000000001,14.25971444344144
14.869683333333334,14.313024455946874
14.924800000000001,14.366077784672566
14.979916666666666,14.419131113398256
15.035050000000002,14.472200484860185
15.090166666666667,14.525253813585874
15.145283333333333,14.578307142311566
15.200399999999998,14.631360471037256
15.255516666666667,14.68441379976295
15.3109,14.737723812268385
15.366033333333332,14.790793183730308
15.421149999999999,14.843846512456
15.476266666666668,14.896899841181694
15.531383333333334,14.949953169907385
15.586500000000001,15.003006498633075
15.641633333333335,15.056075870095002
15.69675,15.109129198820693
15.752133333333335,15.162439211326129
15.807500000000001,15.215733181095331
15.862883333333334,15.269043193600764
15.918000000000001,15.322096522326456
15.973133333333333,15.375165893788381
16.02825,15.428219222514073
16.083366666666667,15.481272551239764
16.138483333333333,15.534325879965456
16.193866666666665,15.58763589247089
16.24898333333333,15.640689221196581
16.304100000000002,15.693742549922277
16.359483333333333,15.74705256242771
16.4146,15.800105891153402
16.469733333333334,15.853175262615327
16.525100000000002,15.90646923238453
16.580233333333332,15.959538603846452
16.635350000000003,16.012591932572146
16.6905,16.065677346770304
16.7455,16.118618376342358
16.800666666666665,16.17171983327675
16.856,16.22498171757349
16.911166666666666,16.278083174507877
16.966333333333335,16.331184631442273
17.0215,16.384286088376665
17.0765,16.43722711794872
17.132,16.490649429607792
17.187,16.543590459179846
17.242166666666666,16.59669191611424
17.29733333333333,16.64979337304863
17.352500000000003,16.70289482998303
17.407500000000002,16.755835859555084
17.462666666666667,16.808937316489473
17.517833333333332,16.862038773423865
17.57316666666667,16.915300657720604
17.628333333333334,16.968402114654996
17.683333333333334,17.021343144227046
17.7385,17.07444460116144
17.793666666666663,17.12754605809583
17.848833333333335,17.18064751503023
17.904166666666665,17.23390939932696
17.9595,17.287171283623696
18.014666666666667,17.34027274055809
18.07,17.393534624854823
18.125166666666665,17.44663608178921
18.180333333333333,17.49973753872361
18.235333333333333,17.55267856829566
18.2905,17.605780025230057
18.345666666666666,17.65888148216445
18.400666666666666,17.711822511736504
18.45583333333333,17.764923968670896
18.511166666666668,17.81818585296763
18.566333333333333,17.871287309902023
18.6215,17.92438876683642
18.67683333333333,17.977650651133146
18.732000000000003,18.030752108067546
18.787166666666668,18.083853565001938
18.842166666666667,18.136794594573992
18.897333333333332,18.189896051508384
18.9525,18.24299750844278
19.0075,18.295938538014834
19.063,18.349360849673904
19.118166666666664,18.402462306608296
19.173166666666667,18.455403336180353
19.228333333333335,18.50850479311475
19.283666666666665,18.561766677411477
19.338833333333334,18.614868134345873
19.394000000000002,18.66796959128027
19.449,18.720910620852322
19.504166666666666,18.774012077786715
19.55933333333333,18.827113534721104
19.6145,18.8802149916555
19.669500000000003,18.933156021227557
19.725,18.98657833288663
19.779999999999998,19.03951936245868
19.835166666666666,19.092620819393073
19.890333333333334,19.14572227632747
19.945333333333334,19.198663305899522
20.0005,19.251764762833915
20.055666666666664,19.304866219768307
20.110833333333336,19.357967676702707
20.166166666666665,19.411229560999434
20.221333333333334,19.46433101793383
20.276333333333334,19.517272047505884
20.331500000000002,19.57037350444028
20.386666666666667,19.623474961374672
20.441666666666666,19.676415990946726
20.49683333333333,19.729517447881115
20.552,19.78261890481551
20.607333333333333,19.835880789112245
20.6625,19.88898224604664
20.717666666666666,19.94208370298103
20.772666666666666,19.995024732553087
20.827833333333334,20.04812618948748
20.883,20.101227646421872
20.938166666666667,20.154329103356265
20.993166666666664,20.207270132928315
21.04866666666667,20.260692444587395
21.103666666666665,20.313633474159445
21.158833333333334,20.366734931093838
21.214,20.41983638802823
21.269000000000002,20.47277741760029
21.324166666666667,20.52587887453468
21.3795,20.579140758831414
21.435,20.632563070490484
21.490000000000002,20.685504100062545
21.545166666666667,20.738605556996937
21.60033333333333,20.79170701393133
21.6555,20.844808470865722
21.710500000000003,20.897749500437783
21.765666666666668,20.950850957372168
21.821,21.004112841668903
21.876166666666666,21.057214298603295
21.931500000000003,21.110476182900033
21.986666666666668,21.163577639834426
22.041833333333333,21.216679096768818
22.096833333333333,21.269620126340868
22.151999999999997,21.32272158327526
22.20716666666667,21.37582304020966
22.262333333333334,21.428924497144052
22.317333333333334,21.481865526716106
22.3725,21.5349669836505
22.427833333333336,21.588228867947233
22.483,21.641330324881626
22.538333333333334,21.69459220917836
22.5935,21.747693666112752
22.648666666666667,21.80079512304715
22.704,21.854057007343876
22.759166666666665,21.907158464278268
22.814166666666665,21.960099493850326
22.869333333333334,22.013200950784718
22.924500000000002,22.066302407719114
22.979666666666667,22.119403864653506
23.034666666666666,22.17234489422556
23.089833333333335,22.225446351159952
23.145166666666668,22.278708235456687
23.200333333333333,22.33180969239108
23.255499999999998,22.38491114932547
23.31066666666667,22.438012606259868
23.365666666666666,22.49095363583192
23.420833333333334,22.544055092766317
23.476166666666664,22.597316977063045
23.53166666666667,22.65073928872212
23.586666666666666,22.70368031829417
23.641833333333334,22.756781775228568
23.697,22.80988323216296
23.752,22.862824261735014
23.807166666666667,22.91592571866941
23.862333333333332,22.969027175603802
23.917666666666666,23.022289059900537
23.97283333333333,23.07539051683493
24.028000000000002,23.128491973769325
24.083333333333332,23.181753858066052
24.1385,23.234855315000452
24.193499999999997,23.2877963445725
24.24866666666667,23.340897801506898
24.303833333333333,23.39399925844129
24.358833333333333,23.446940288013344
24.413999999999998,23.500041744947737
24.46916666666667,23.553143201882136
24.5245,23.606405086178867
24.579666666666665,23.65950654311326
24.634833333333333,23.712608000047652
24.689833333333336,23.76554902961971
24.745,23.818650486554098
24.800166666666666,23.87175194348849
24.85533333333333,23.924853400422883
24.91033333333333,23.977794429994937
24.965833333333332,24.031216741654013
25.020833333333332,24.084157771226064
25.076,24.13725922816046
25.131166666666665,24.190360685094852
25.18616666666667,24.24330171466691
25.241333333333333,24.296403171601302
25.296499999999998,24.349504628535694
25.351666666666667,24.402606085470087
25.407,24.45586796976682
25.46216666666667,24.508969426701217
25.517166666666665,24.561910456273267
25.572333333333333,24.61501191320766
25.6275,24.66811337014206
25.6825,24.72105439971411
25.737666666666666,24.774155856648502
25.79283333333333,24.827257313582894
25.848166666666668,24.880519197879632
25.903333333333332,24.933620654814025
25.9585,24.986722111748417
26.0135,25.03966314132047
26.068666666666665,25.092764598254863
26.123833333333334,25.145866055189256
26.178833333333333,25.198807084761313
26.233999999999998,25.251908541695705
26.28933333333333,25.305170425992436
26.3445,25.35827188292683
26.39966666666667,25.41137333986123
26.455,25.464635224157956
26.510166666666667,25.51773668109235
26.565333333333335,25.570838138026744
26.62066666666667,25.62410002232348
26.675833333333333,25.67720147925787
26.730833333333333,25.73014250882993
26.786,25.78324396576432
26.841166666666666,25.836345422698713
26.896333333333335,25.88944687963311
26.951666666666664,25.942708763929836
27.006500000000003,25.99548936613956
27.061833333333333,26.048751250436286
27.117,26.101852707370682
27.172166666666666,26.154954164305074
27.22716666666667,26.207895193877132
27.282333333333334,26.260996650811524
27.3375,26.314098107745917
27.392666666666667,26.36719956468031
27.448,26.420461448977044
27.503333333333334,26.473723333273774
27.5585,26.526824790208167
27.613666666666667,26.579926247142566
27.668666666666663,26.632867276714613
27.723833333333335,26.685968733649013
27.779,26.739070190583405
27.834333333333333,26.792332074880136
27.889499999999998,26.84543353181453
27.9445,26.898374561386586
27.999666666666666,26.951476018320978
28.05483333333333,27.004577475255367
28.11,27.057678932189763
28.165000000000003,27.11061996176182
28.220166666666668,27.163721418696213
28.2755,27.216983302992944
28.330666666666666,27.270084759927336
28.385833333333334,27.323186216861735
28.441,27.37628767379612
28.496,27.429228703368178
28.551166666666667,27.482330160302574
28.606333333333335,27.535431617236966
28.661333333333335,27.588372646809024
28.716833333333334,27.641794958468093
28.771833333333333,27.69473598804015
28.826999999999998,27.747837444974536
28.882333333333335,27.801099329271274
28.9375,27.854200786205666
28.992833333333333,27.9074626705024
29.048333333333336,27.960884982161474
29.103333333333335,28.013826011733528
29.1585,28.06692746866792
29.213666666666665,28.120028925602313
29.268833333333337,28.173130382536712
29.323833333333333,28.22607141210876
29.37933333333333,28.279493723767835
29.43433333333333,28.332434753339886
29.4895,28.38553621027428
29.544666666666668,28.438637667208674
29.6,28.49189955150541
29.65533333333333,28.545161435802136
29.710500000000003,28.59826289273654
29.765666666666668,28.65136434967093
29.820666666666668,28.70430537924298
29.875833333333333,28.757406836177374
29.930999999999997,28.810508293111766
29.98616666666667,28.863609750046166
30.041166666666665,28.916550779618216
30.096666666666668,28.96997309127729
30.151666666666664,29.022914120849343
30.206833333333336,29.07601557778374
30.262,29.12911703471813
30.317,29.182058064290185
30.372166666666665,29.235159521224578
30.427333333333333,29.28826097815897
30.4825,29.341362435093366
30.53783333333333,29.394624319390097
30.593,29.447725776324493
30.648333333333333,29.500987660621224
30.703500000000002,29.55408911755562
30.7585,29.607030147127674
30.813666666666666,29.660131604062062
30.869000000000003,29.713378245862003
30.924166666666668,29.76644817110099
30.979333333333333,29.81951672468954
31.034499999999998,29.872587170396674
31.089499999999997,29.92549814185205
31.14466666666667,29.978573721760625
31.2,30.03181371841925
31.255166666666664,30.084889157367698
31.310333333333332,30.137958643461683
31.365333333333336,30.19086478810566
31.4205,30.24393088031359
31.475833333333334,30.297158152233543
31.531,30.350226429323385
31.586166666666667,30.403285950620926
31.641333333333332,30.45633736128979
31.69633333333333,30.509225539168824
31.7515,30.56226520677507
31.80666666666667,30.615302944311928
31.861666666666668,30.668183100927667
31.917166666666667,30.721534844830103
31.972166666666666,30.774400942614434
32.02733333333334,30.827432467062756
32.0825,30.880462299989585
32.13783333333333,30.933639842108164
32.193,30.98665567118884
32.248333333333335,31.039836769708753
32.3035,31.092842926756305
32.358666666666664,31.145842941195387
32.414,31.19900296776557
32.469166666666666,31.251990865055536
32.524166666666666,31.304816499782596
32.57933333333333,31.357805855467692
32.634499999999996,31.410811139646793
32.68966666666667,31.46381149022156
32.745,31.51695571418891
32.800333333333334,31.57009711043657
32.8555,31.62306981114088
32.91066666666667,31.676035810817762
32.96566666666667,31.72883654395455
33.020833333333336,31.78179681848178
33.076,31.834754555726782
33.131,31.887546602765113
33.1865,31.940811803260956
33.2415,31.993584818717046
33.29666666666667,32.0465099779088
33.352,32.09959265546918
33.40716666666667,32.152501956647
33.46233333333333,32.205407473587655
33.5175,32.25830909243872
33.5725,32.31103961790106
33.62766666666667,32.36392552511986
33.682833333333335,32.41680728485809
33.737833333333334,32.46951356816015
33.79333333333333,32.52269823043568
33.848333333333336,32.575404313746674
33.9035,32.62824893049226
33.958666666666666,32.681091026220244
34.01383333333333,32.733927825100494
34.06883333333334,32.78659832621727
34.124,32.839425284996565
34.17916666666667,32.89224345003275
34.234500000000004,32.945219305043324
34.28966666666667,32.99803246599511
34.345,33.0510014420337
34.400333333333336,33.103961119224806
34.4555,33.156739549770684
34.510666666666665,33.20949230388784
34.56583333333333,33.26224004307751
34.62083333333333,33.31484127701837
34.67633333333333,33.367904122917594
34.73133333333333,33.42047090434348
34.786500000000004,33.473189394307454
34.84166666666667,33.52588108558325
34.897000000000006,33.57873728454689
34.95216666666667,33.63145000598887
35.0075,33.684309581902376
35.06266666666667,33.73698789823104
35.117666666666665,33.78948699078888
35.17283333333333,33.84214070957592
35.227999999999994,33.894786117137194
35.283166666666666,33.94741881660115
35.338166666666666,33.99989629390839
35.39366666666667,34.05285353907055
35.449,34.105642791770144
35.50416666666667,34.15825943804461
35.55916666666667,34.21069952783287
35.614333333333335,34.263283861709695
35.6695,34.31585171409512
35.7245,34.3682521516007
35.78,34.421119957122016
35.835,34.47349984419429
35.890166666666666,34.52604239965901
35.94533333333333,34.5785709783853
36.0005,34.631084539436856
36.0555,34.68343113069925
36.11066666666667,34.735927006676796
36.16583333333333,34.78840401026237
36.22116666666667,34.84101727003783
36.27633333333333,34.893470207393015
36.33133333333333,34.94575946067632
36.3865,34.99820063870425
36.44166666666667,35.05062850142202
36.497,35.103207398965125
36.55233333333333,35.15579129939694
36.607499999999995,35.20819793135143
36.662666666666674,35.260575124326216
36.71783333333334,35.312937033970634
36.77283333333333,35.36513566968044
36.827999999999996,35.417490070487496
36.88316666666666,35.46982443327077
36.93833333333334,35.52212882034158
36.99366666666666,35.574578469342434
37.04883333333333,35.6268657460228
37.103833333333334,35.678980374674644
37.15933333333333,35.73154805178533
37.214333333333336,35.78363412495607
37.2695,35.83587450528753
37.324666666666666,35.888092082608175
37.37966666666667,35.940148276032645
37.43483333333334,35.992353194049855
37.49,36.044525913521845
37.54533333333333,36.096841729811786
37.60066666666667,36.14914327699306
37.656166666666664,36.201583672517046
37.71116666666667,36.253534654425394
37.766333333333336,36.30562429416898
37.8215,36.35769765301825
37.876666666666665,36.40975298523631
37.931666666666665,36.46162957587331
37.98683333333334,36.51364276643587
38.04216666666667,36.565789332825574
38.09733333333334,36.61777797464041
38.1525,36.66975573541797
38.207499999999996,36.72155086482921
38.26266666666667,36.77348687972393
38.31783333333333,36.82538903165967
38.373000000000005,36.87726654268144
38.428,36.928972340948214
38.48350000000001,36.98112376210877
38.5385,37.03278258950088
38.593666666666664,37.084583472430694
38.649,37.13652917827662
38.704166666666666,37.18830188544628
38.75933333333333,37.240038669470515
38.814499999999995,37.2917535721463
38.8695,37.34328826454333
38.92466666666667,37.39494425673041
38.97983333333333,37.44656834313561
